game_id,season,week,season_type,away_team,home_team,old_game_rating,new_game_rating,rating_delta,old_win_chances_max_diff,old_win_prob_shifts,pbp_status,pbp_raw_rows,pbp_plays,pbp_discarded_rows,pbp_periods,pbp_home_score,pbp_away_score,pregame_home_wp,game_spread,new_win_chances_max_diff,new_win_prob_shifts
401752840,2025,3,regular,Minnesota,California,6.12,,,0.836,33.44,score_mismatch,165,165,0,4.0,30.0,14.0,,,,
401752938,2025,3,regular,Oregon State,Texas Tech,2.54,2.13,-0.41,0.0980000000000001,3.92,complete,186,185,1,4.0,45.0,14.0,0.9418721795082092,24.0,0.05806761980056763,1.1320342421531677
401752949,2025,3,regular,Washington State,North Texas,3.56,2.17,-1.39,0.654,26.16,complete,159,159,0,4.0,59.0,10.0,0.6388142108917236,6.5,0.3610957860946655,5.469759881496429
401754531,2025,3,regular,NC State,Wake Forest,6.5,6.3,-0.2,0.63,25.2,complete,182,182,0,4.0,24.0,34.0,0.2780407667160034,7.5,0.6798025965690613,19.19053783174604
401754532,2025,3,regular,Colgate,Syracuse,1.62,1.63,0.01,0.012,0.48,complete,195,195,0,4.0,66.0,24.0,0.9781081676483154,36.5,0.021849453449249268,0.4842917323112488
401754533,2025,3,regular,Boston College,Stanford,5.5,6.43,0.93,0.334,13.36,complete,174,174,0,4.0,30.0,20.0,0.17160388827323914,14.0,0.966468095779419,19.241404302418232
401754534,2025,3,regular,Duke,Tulane,7.42,5.94,-1.48,0.918,36.72,complete,181,181,0,4.0,34.0,27.0,0.5089547634124756,1.5,0.5090892910957336,11.250350415706635
401754535,2025,3,regular,South Florida,Miami,2.4,1.76,-0.64,0.214,8.56,complete,178,178,0,4.0,49.0,12.0,0.9118125438690186,17.5,0.1148717999458313,2.3889585733413696
401754536,2025,3,regular,Old Dominion,Virginia Tech,5.95,5.07,-0.88,0.704,28.16,complete,174,174,0,4.0,26.0,45.0,0.673456072807312,5.5,0.7080473902751692,9.5725712372805
401754615,2025,3,regular,SMU,Missouri State,3.23,4.07,0.84,0.05,2.0,complete,175,175,0,4.0,10.0,28.0,0.0577472448348999,28.5,0.24710717797279358,9.196865128003992
401754619,2025,3,regular,William & Mary,Virginia,1.48,1.35,-0.13,0.032,1.28,complete,176,176,0,4.0,55.0,16.0,0.9503301382064819,30.5,0.04961550235748291,0.5624272227287292
401754623,2025,3,regular,Clemson,Georgia Tech,7.45,6.81,-0.64,0.836,33.44,complete,159,159,0,4.0,24.0,21.0,0.42533189058303833,3.0,0.6254034340381622,22.17172136902809
401754638,2025,3,regular,Pittsburgh,West Virginia,7.09,7.54,0.45,0.63,25.2,complete,211,211,0,5.0,31.0,24.0,0.34824317693710327,7.0,0.8775057196617126,30.40271508693695
401754639,2025,3,regular,Richmond,North Carolina,1.52,1.21,-0.31,0.0920000000000001,3.68,complete,143,143,0,4.0,41.0,6.0,0.9418721795082092,24.5,0.07312482595443726,1.3549162149429321
401756888,2025,3,regular,Kansas State,Arizona,6.94,,,0.918,36.72,score_mismatch,168,168,0,4.0,24.0,17.0,,,,
401756889,2025,3,regular,Texas State,Arizona State,3.91,3.46,-0.45,0.202,8.08,complete,177,177,0,4.0,34.0,15.0,0.9081499576568604,18.5,0.14006781578063965,3.4367403984069824
401756890,2025,3,regular,Iowa State,Arkansas State,4.63,,,0.138,5.52,score_mismatch,163,163,0,4.0,19.0,25.0,,,,
401756891,2025,3,regular,Samford,Baylor,0.92,1.2,0.28,0.0,0.0,complete,173,173,0,4.0,42.0,7.0,0.9781081676483154,52.0,0.021841883659362793,0.4076216220855713
401756892,2025,3,regular,Northwestern State,Cincinnati,0.87,1.13,0.26,0.0,0.0,complete,131,131,0,4.0,70.0,0.0,0.9503301382064819,48.5,0.04962831735610962,0.2842133045196533
401756893,2025,3,regular,Colorado,Houston,6.02,4.8,-1.22,0.782,31.28,complete,176,176,0,4.0,36.0,20.0,0.6348350644111633,4.0,0.44377440214157104,11.323463380336761
401756894,2025,3,regular,Abilene Christian,TCU,2.94,3.04,0.1,0.004,0.16,complete,166,166,0,4.0,42.0,21.0,0.9607229232788086,42.0,0.0391964316368103,0.3237764835357666
401756895,2025,3,regular,Utah,Wyoming,2.54,2.62,0.08,0.092,3.68,complete,176,176,0,4.0,6.0,31.0,0.06342534720897675,24.5,0.12270184000954032,4.249040276568849
401757168,2025,3,regular,UConn,Delaware,7.93,8.19,0.26,0.582,23.28,complete,177,177,0,5.0,44.0,41.0,0.29684287309646606,8.5,0.680991530418396,27.54175093770027
401757233,2025,3,regular,Florida Atlantic,Florida International,7.32,6.74,-0.58,0.89,35.6,complete,191,191,0,4.0,38.0,28.0,0.5669649839401245,2.0,0.7523800134658813,23.45241791009903
401757234,2025,3,regular,Jacksonville State,Georgia Southern,7.67,7.0,-0.67,0.836,33.44,complete,175,175,0,4.0,41.0,34.0,0.5699937343597412,3.0,0.6279725432395935,21.29314261674881
401757235,2025,3,regular,Merrimack,Kennesaw State,4.34,4.1,-0.24,0.242,9.68,complete,168,168,0,4.0,27.0,13.0,0.9141168594360352,17.5,0.2020823359489441,6.797967314720154
401757256,2025,3,regular,Liberty,Bowling Green,5.98,5.46,-0.52,0.704,28.16,complete,170,170,0,4.0,23.0,13.0,0.3649372458457947,6.0,0.7262645363807678,15.602055072784424
401757257,2025,3,regular,New Mexico State,Louisiana Tech,3.47,2.61,-0.86,0.49,19.6,complete,180,180,0,4.0,49.0,14.0,0.778033971786499,10.0,0.3221270442008972,7.135921895503998
401757258,2025,3,regular,Middle Tennessee,Nevada,6.43,6.8,0.37,0.534,21.36,complete,177,177,0,4.0,13.0,14.0,0.7775234580039978,9.5,0.8344256728887558,22.994933158159256
401760368,2025,3,regular,Air Force,Utah State,6.19,,,0.756,30.24,score_mismatch,169,166,3,4.0,49.0,32.0,,,,
401760369,2025,3,regular,Southern,Fresno State,0.96,1.03,0.07,0.00800000000000001,0.32,complete,154,154,0,4.0,56.0,7.0,0.9503301382064819,37.5,0.04962533712387085,0.3983221650123596
401760370,2025,3,regular,Portland State,Hawai'i,2.05,2.36,0.31,0.01,0.4,complete,180,180,0,4.0,23.0,3.0,0.9781081676483154,36.5,0.05510687828063965,1.6781736612319946
401761604,2025,3,regular,East Carolina,Coastal Carolina,2.98,1.87,-1.11,0.63,25.2,complete,190,190,0,4.0,0.0,38.0,0.3511054515838623,7.0,0.3880175141239306,7.918114428597619
401761605,2025,3,regular,Murray State,Georgia State,3.54,3.68,0.14,0.028,1.12,complete,173,173,0,4.0,37.0,21.0,0.9597121477127075,31.5,0.053079187870025635,1.807355284690857
401761606,2025,3,regular,Eastern Kentucky,Marshall,2.79,1.95,-0.84,0.3,12.0,complete,178,178,0,4.0,38.0,7.0,0.8773329257965088,15.0,0.17359107732772827,2.8208969235420227
401761607,2025,3,regular,App State,Southern Miss,6.37,5.78,-0.59,0.836,33.44,complete,196,196,0,4.0,38.0,22.0,0.44337689876556396,3.0,0.7765767276287079,19.74711599946022
401761608,2025,3,regular,Memphis,Troy,4.87,3.79,-1.08,0.756,30.24,complete,176,176,0,4.0,7.0,28.0,0.37758272886276245,4.5,0.45893624471500516,12.447019164916128
401762463,2025,3,regular,Akron,UAB,6.64,6.64,0.0,0.408,16.32,complete,189,189,0,4.0,31.0,28.0,0.8182535767555237,12.5,0.3758367896080017,17.00017923116684
401762464,2025,3,regular,Monmouth,Charlotte,7.81,7.87,0.06,0.864,34.56,complete,191,191,0,4.0,42.0,35.0,0.5930638909339905,2.5,0.7556591778993607,40.140265971422195
401762465,2025,3,regular,Navy,Tulsa,4.91,4.89,-0.02,0.352,14.08,complete,178,178,0,4.0,23.0,42.0,0.1666662096977234,13.5,0.4878031015396118,11.282213384867646
401762466,2025,3,regular,Prairie View A&M,Rice,3.09,3.26,0.17,0.054,2.16,complete,180,180,0,4.0,38.0,17.0,0.9781081676483154,29.5,0.14757466316223145,2.7454190254211426
401762467,2025,3,regular,Incarnate Word,UTSA,3.18,2.72,-0.46,0.148,5.92,complete,182,182,0,4.0,48.0,20.0,0.9081499576568604,21.0,0.09893786907196045,1.9618085622787476
401762817,2025,3,regular,Buffalo,Kent State,5.53,7.09,1.56,0.098,3.92,complete,182,182,0,4.0,28.0,31.0,0.05586618185043335,24.0,0.6534304618835449,20.347900241613388
401762818,2025,3,regular,New Hampshire,Ball State,7.5,7.47,-0.03,0.836,33.44,complete,341,330,11,4.0,34.0,29.0,0.5663292407989502,3.0,0.5895378887653351,45.14114594459534
401762819,2025,3,regular,Morgan State,Toledo,1.0,1.08,0.08,0.02,0.800000000000001,complete,173,173,0,4.0,60.0,0.0,0.9503301382064819,33.5,0.04961800575256348,1.056110441684723
401752681,2025,2,regular,UL Monroe,Alabama,1.31,1.18,-0.13,0.02,0.800000000000001,complete,152,152,0,4.0,73.0,0.0,0.9597121477127075,34.25,0.04025512933731079,0.2630905508995056
401752682,2025,2,regular,Arkansas State,Arkansas,1.97,,,0.106,4.24,score_mismatch,181,181,0,4.0,56.0,21.0,,,,
401752683,2025,2,regular,Ball State,Auburn,0.5,0.7,0.2,0.004,0.16,complete,157,157,0,4.0,42.0,3.0,0.980941891670227,42.75,0.02732759714126587,0.7101029753684998
401752684,2025,2,regular,South Florida,Florida,5.36,6.66,1.3,0.202,8.08,complete,184,184,0,4.0,16.0,18.0,0.9081499576568604,18.5,0.7679377198219299,22.176520824432373
401752685,2025,2,regular,Austin Peay,Georgia,1.93,2.27,0.34,0.002,0.0800000000000001,complete,160,160,0,4.0,28.0,6.0,0.9503301382064819,46.75,0.049415409564971924,1.0569937825202942
401752686,2025,2,regular,Ole Miss,Kentucky,6.5,6.29,-0.21,0.582,23.28,complete,189,189,0,4.0,23.0,30.0,0.3085421919822693,7.75,0.5922995219007134,18.190670664422214
401752687,2025,2,regular,Louisiana Tech,LSU,2.58,2.86,0.28,0.012,0.48,complete,179,179,0,4.0,23.0,7.0,0.9503301382064819,36.5,0.04918467998504639,1.7435267567634583
401752688,2025,2,regular,Arizona State,Mississippi State,6.76,6.85,0.09,0.68,27.2,complete,181,181,0,4.0,24.0,20.0,0.3297666013240814,5.75,0.897742509841919,24.033686488866806
401752689,2025,2,regular,Kansas,Missouri,6.92,6.82,-0.1,0.704,28.16,complete,170,170,0,4.0,42.0,31.0,0.7056151032447815,6.5,0.7362416386604309,24.573413848876953
401752690,2025,2,regular,Michigan,Oklahoma,6.08,4.93,-1.15,0.782,31.28,complete,165,165,0,4.0,24.0,13.0,0.5903517007827759,3.5,0.4261184334754944,12.769998550415039
401752691,2025,2,regular,South Carolina State,South Carolina,1.71,2.24,0.53,0.004,0.16,complete,169,169,0,4.0,38.0,10.0,0.9781081676483154,42.75,0.0918891429901123,2.331999659538269
401752692,2025,2,regular,East Tennessee State,Tennessee,1.46,1.5,0.04,0.00600000000000001,0.24,complete,212,212,0,4.0,72.0,17.0,0.9599751234054565,40.0,0.03998887538909912,0.2539311647415161
401752693,2025,2,regular,San José State,Texas,1.5,1.71,0.21,0.01,0.4,complete,175,175,0,4.0,38.0,7.0,0.9503301382064819,36.75,0.04960733652114868,1.1179450154304504
401752694,2025,2,regular,Utah State,Texas A&M,3.04,3.18,0.14,0.018,0.720000000000001,complete,182,182,0,4.0,44.0,22.0,0.9503301382064819,34.5,0.049582719802856445,1.2440075874328613
401752695,2025,2,regular,Vanderbilt,Virginia Tech,5.76,4.92,-0.84,0.918,36.72,complete,160,160,0,4.0,20.0,44.0,0.5418886542320251,2.0,0.8666605949401855,16.473672902968246
401752810,2025,2,regular,Akron,Nebraska,1.28,1.27,-0.01,0.02,0.800000000000001,complete,166,166,0,4.0,68.0,0.0,0.9597121477127075,33.75,0.04299294948577881,0.6380021572113037
401752811,2025,2,regular,Florida International,Penn State,0.78,1.12,0.34,0.004,0.16,complete,170,170,0,4.0,34.0,0.0,0.9781081676483154,41.75,0.032482922077178955,1.382280945777893
401752812,2025,2,regular,Kennesaw State,Indiana,1.14,1.23,0.09,0.014,0.56,complete,169,169,0,4.0,56.0,9.0,0.9503301382064819,35.5,0.04962754249572754,0.7833570241928101
401752813,2025,2,regular,Northwestern State,Minnesota,0.86,0.87,0.01,0.004,0.16,complete,141,141,0,4.0,66.0,0.0,0.9781081676483154,43.0,0.02185690402984619,0.14398324489593506
401752814,2025,2,regular,Georgia Southern,USC,1.75,1.85,0.1,0.046,1.84,complete,180,180,0,4.0,59.0,20.0,0.9503301382064819,28.75,0.10772669315338135,2.1287078857421875
401752815,2025,2,regular,Grambling,Ohio State,0.93,1.18,0.25,0.0,0.0,complete,153,153,0,4.0,70.0,0.0,0.9597121477127075,53.5,0.04025048017501831,0.2687673568725586
401752816,2025,2,regular,Boston College,Michigan State,8.62,9.02,0.4,0.81,32.4,complete,188,188,0,6.0,42.0,40.0,0.61585533618927,3.5,0.9583595991134644,45.27116020582616
401752817,2025,2,regular,Western Illinois,Northwestern,1.32,1.14,-0.18,0.03,1.2,complete,153,153,0,4.0,42.0,7.0,0.9809520840644836,31.0,0.025576770305633545,0.41568976640701294
401752818,2025,2,regular,Miami (OH),Rutgers,3.56,3.06,-0.5,0.286,11.44,complete,157,157,0,4.0,45.0,17.0,0.8773329257965088,15.5,0.20889580249786377,5.347661554813385
401752819,2025,2,regular,Southern Illinois,Purdue,4.0,3.89,-0.11,0.178,7.12,complete,167,167,0,4.0,34.0,17.0,0.9081499576568604,21.0,0.2087932825088501,5.359002351760864
401752820,2025,2,regular,Middle Tennessee,Wisconsin,1.99,2.42,0.43,0.05,2.0,complete,143,143,0,4.0,42.0,10.0,0.9503301382064819,28.5,0.1655745506286621,4.858395040035248
401752821,2025,2,regular,UC Davis,Washington,1.75,1.54,-0.21,0.054,2.16,complete,165,165,0,4.0,70.0,10.0,0.9781081676483154,28.75,0.0419580340385437,0.9336551427841187
401752822,2025,2,regular,Iowa,Iowa State,6.85,6.44,-0.41,0.836,33.44,complete,171,171,0,4.0,16.0,13.0,0.6063147783279419,3.0,0.6405094265937805,27.331906497478485
401752823,2025,2,regular,UCLA,UNLV,7.11,5.96,-1.15,0.864,34.56,complete,176,176,0,4.0,30.0,23.0,0.4151776432991028,2.5,0.5984251797199249,13.278216391801834
401752824,2025,2,regular,Oklahoma State,Oregon,1.61,1.37,-0.24,0.05,2.0,complete,166,166,0,4.0,69.0,3.0,0.9503301382064819,28.5,0.0496256947517395,0.6372231841087341
401752825,2025,2,regular,Illinois,Duke,5.4,4.36,-1.04,0.864,34.56,complete,174,174,0,4.0,19.0,45.0,0.4151776432991028,2.5,0.5504611730575562,16.271751359454356
401752826,2025,2,regular,Northern Illinois,Maryland,4.31,4.24,-0.07,0.242,9.68,complete,170,170,0,4.0,20.0,9.0,0.9114667773246765,16.75,0.217559814453125,9.114696621894836
401752937,2025,2,regular,Fresno State,Oregon State,7.56,7.27,-0.29,0.946,37.84,complete,172,172,0,4.0,27.0,36.0,0.5573618412017822,1.25,0.8250266667455435,32.52010495495051
401752948,2025,2,regular,San Diego State,Washington State,5.31,4.11,-1.2,0.89,35.6,complete,190,190,0,4.0,36.0,13.0,0.588674783706665,2.25,0.6724584102630615,12.18391638994217
401754524,2025,2,regular,Virginia,NC State,7.8,7.46,-0.34,0.836,33.44,complete,161,161,0,4.0,35.0,31.0,0.5862242579460144,2.75,0.7335913479328156,27.10520499944687
401754525,2025,2,regular,Baylor,SMU,8.55,,,0.836,33.44,score_mismatch,187,186,1,6.0,45.0,45.0,,,,
401754526,2025,2,regular,Stanford,BYU,2.57,2.15,-0.42,0.158,6.32,complete,158,158,0,4.0,27.0,3.0,0.9081499576568604,20.5,0.1190871000289917,2.3851482272148132
401754527,2025,2,regular,North Carolina,Charlotte,3.68,2.98,-0.7,0.3,12.0,complete,172,172,0,4.0,3.0,20.0,0.17708110809326172,15.75,0.17616463539889082,4.11002966016531
401754528,2025,2,regular,James Madison,Louisville,4.69,5.21,0.52,0.3,12.0,complete,175,175,0,4.0,28.0,14.0,0.8271991014480591,15.25,0.49754440784454346,18.201606035232544
401754529,2025,2,regular,Central Michigan,Pittsburgh,2.95,2.78,-0.17,0.138,5.52,complete,163,163,0,4.0,45.0,17.0,0.9516499638557434,21.5,0.1398402452468872,3.7053507566452026
401754530,2025,2,regular,Texas Southern,California,1.01,1.46,0.45,0.002,0.0800000000000001,complete,182,182,0,4.0,35.0,3.0,0.9597121477127075,44.5,0.04667764902114868,1.6943841576576233
401754618,2025,2,regular,UConn,Syracuse,6.89,7.38,0.49,0.63,25.2,complete,193,193,0,5.0,27.0,20.0,0.6826581358909607,7.25,0.9110743999481201,30.71455056965351
401754620,2025,2,regular,Western Carolina,Wake Forest,2.75,2.19,-0.56,0.228,9.12,complete,177,177,0,4.0,42.0,10.0,0.9154253005981445,17.5,0.1727924346923828,3.01263290643692
401754621,2025,2,regular,East Texas A&M,Florida State,1.28,1.39,0.11,0.002,0.0800000000000001,complete,152,151,1,4.0,77.0,3.0,0.9781081676483154,44.5,0.021851301193237305,0.24421536922454834
401754622,2025,2,regular,Gardner-Webb,Georgia Tech,1.3,,,0.01,0.4,missing_pbp,0,0,0,,,,,,,
401754637,2025,2,regular,Troy,Clemson,3.84,5.51,1.67,0.032,1.28,complete,152,152,0,4.0,27.0,16.0,0.9781081676483154,30.25,0.5358347296714783,16.670277535915375
401754641,2025,2,regular,Bethune-Cookman,Miami,2.68,0.69,-1.99,,,complete,148,148,0,4.0,45.0,3.0,0.9781081676483154,54.5,0.02319157123565674,0.3421492576599121
401756879,2025,2,regular,Weber State,Arizona,0.99,0.91,-0.08,0.03,1.2,complete,152,152,0,4.0,48.0,3.0,0.9503301382064819,31.5,0.04963165521621704,0.7442777752876282
401756880,2025,2,regular,Bowling Green,Cincinnati,4.19,3.79,-0.4,0.12,4.8,complete,162,162,0,4.0,34.0,20.0,0.9418721795082092,22.0,0.09229898452758789,1.5852388143539429
401756881,2025,2,regular,Delaware,Colorado,2.78,2.64,-0.14,0.106,4.24,complete,166,166,0,4.0,31.0,7.0,0.9418721795082092,23.5,0.09857767820358276,3.0121155381202698
401756882,2025,2,regular,Army,Kansas State,5.6,6.59,0.99,0.242,9.68,complete,155,155,0,4.0,21.0,24.0,0.9118125438690186,16.75,0.9076728820800781,15.521218299865723
401756883,2025,2,regular,West Virginia,Ohio,6.49,6.21,-0.28,0.81,32.4,complete,193,193,0,4.0,17.0,10.0,0.3880820572376251,3.5,0.7854746282100677,25.61816629767418
401756884,2025,2,regular,Houston,Rice,3.53,3.29,-0.24,0.352,14.08,complete,157,157,0,4.0,9.0,35.0,0.1666662096977234,13.5,0.36996614933013916,9.62054359758622
401756885,2025,2,regular,Kent State,Texas Tech,1.05,1.3,0.25,0.0,0.0,complete,178,178,0,4.0,62.0,14.0,0.9503301382064819,48.0,0.04963165521621704,0.2507779598236084
401756886,2025,2,regular,North Carolina A&T,UCF,1.2,1.21,0.01,0.00800000000000001,0.32,complete,152,152,0,4.0,68.0,7.0,0.9597121477127075,37.5,0.040244340896606445,0.2452581524848938
401756887,2025,2,regular,Cal Poly,Utah,1.1,1.24,0.14,0.004,0.16,complete,175,175,0,4.0,63.0,9.0,0.9503301382064819,42.5,0.04962831735610962,0.40681588649749756
401757227,2025,2,regular,Liberty,Jacksonville State,6.53,6.09,-0.44,0.68,27.2,complete,160,160,0,4.0,34.0,24.0,0.30719444155693054,6.25,0.7110509872436523,16.217028498649597
401757228,2025,2,regular,Missouri State,Marshall,7.04,7.42,0.38,0.63,25.2,complete,177,177,0,4.0,20.0,21.0,0.7080364227294922,7.25,0.929398238658905,27.160473823547363
401757229,2025,2,regular,Tulsa,New Mexico State,6.59,6.16,-0.43,0.836,33.44,complete,192,192,0,4.0,21.0,14.0,0.4295961260795593,3.25,0.6812233328819275,25.938958406448364
401757230,2025,2,regular,Sam Houston,Hawai'i,5.52,4.56,-0.96,0.63,25.2,complete,181,181,0,4.0,37.0,20.0,0.7080364227294922,7.25,0.3158102035522461,11.463174998760223
401757231,2025,2,regular,UT Martin,UTEP,4.77,3.71,-1.06,0.604,24.16,complete,172,172,0,4.0,42.0,17.0,0.7215943336486816,7.5,0.3551256060600281,8.081611633300781
401757232,2025,2,regular,Western Kentucky,Toledo,4.89,3.52,-1.37,0.558,22.32,complete,174,174,0,4.0,45.0,21.0,0.7344908714294434,8.0,0.2767968773841858,3.8840423226356506
401760363,2025,2,regular,Eastern Washington,Boise State,1.48,1.44,-0.04,0.022,0.880000000000001,complete,177,177,0,4.0,51.0,14.0,0.9503301382064819,33.25,0.04963195323944092,0.5706543326377869
401760364,2025,2,regular,Northern Colorado,Colorado State,4.25,6.7,2.45,0.016,0.640000000000001,complete,175,175,0,4.0,21.0,17.0,0.9503301382064819,34.75,0.8576985597610474,23.6350280046463
401760365,2025,2,regular,Sacramento State,Nevada,6.6,7.17,0.57,0.582,23.28,complete,171,171,0,4.0,20.0,17.0,0.7455357909202576,8.75,0.7918384671211243,33.08587181568146
401760366,2025,2,regular,Idaho State,New Mexico,5.02,5.52,0.5,0.228,9.12,complete,165,165,0,4.0,32.0,22.0,0.905793309211731,17.5,0.5055961608886719,12.831928133964539
401760367,2025,2,regular,Northern Iowa,Wyoming,3.5,3.15,-0.35,0.334,13.36,complete,164,164,0,4.0,31.0,7.0,0.8323421478271484,13.75,0.26691436767578125,8.638158798217773
401761596,2025,2,regular,Lindenwood,App State,3.98,4.24,0.26,0.03,1.2,complete,183,183,0,4.0,20.0,13.0,0.9607229232788086,30.5,0.05311548709869385,2.8945590257644653
401761597,2025,2,regular,Charleston Southern,Coastal Carolina,2.73,3.22,0.49,0.05,2.0,complete,175,175,0,4.0,13.0,0.0,0.9503301382064819,28.0,0.19645971059799194,5.2103211879730225
401761598,2025,2,regular,Memphis,Georgia State,4.22,4.03,-0.19,0.318,12.72,complete,168,168,0,4.0,16.0,38.0,0.1209629699587822,15.0,0.30844933906337246,9.668851338909008
401761599,2025,2,regular,North Carolina Central,Old Dominion,1.74,1.44,-0.3,0.13,5.2,complete,168,168,0,4.0,54.0,6.0,0.946466863155365,21.75,0.09944963455200195,2.55007004737854
401761600,2025,2,regular,McNeese,Louisiana,3.13,3.1,-0.03,0.19,7.6,complete,156,156,0,4.0,34.0,10.0,0.9179843664169312,19.25,0.23249578475952148,6.635386288166046
401761601,2025,2,regular,Tulane,South Alabama,6.51,6.55,0.04,0.352,14.08,complete,189,189,0,4.0,31.0,33.0,0.17160388827323914,13.5,0.4588247537612915,12.71898995526135
401761602,2025,2,regular,Jackson State,Southern Miss,4.69,4.12,-0.57,0.352,14.08,complete,198,198,0,4.0,38.0,20.0,0.8296996355056763,13.5,0.19630569219589233,7.3198853731155396
401761603,2025,2,regular,Texas State,UTSA,7.43,7.31,-0.12,0.756,30.24,complete,185,185,0,4.0,36.0,43.0,0.6353842616081238,4.5,0.7012885808944702,28.347580783069134
401762458,2025,2,regular,UAB,Navy,4.78,5.1,0.32,0.158,6.32,complete,152,152,0,4.0,38.0,24.0,0.946466863155365,21.5,0.29573506116867065,8.820427536964417
401762459,2025,2,regular,Campbell,East Carolina,1.16,1.02,-0.14,0.038,1.52,complete,178,178,0,4.0,56.0,3.0,0.9503301382064819,30.25,0.04962402582168579,0.7145906090736389
401762460,2025,2,regular,Florida A&M,Florida Atlantic,2.03,1.39,-0.64,0.148,5.92,complete,183,183,0,4.0,56.0,14.0,0.9418721795082092,21.25,0.09521853923797607,0.8977218270301819
401762461,2025,2,regular,North Texas,Western Michigan,6.94,8.35,1.41,0.408,16.32,complete,184,184,0,5.0,30.0,33.0,0.18019291758537292,12.25,0.9090700745582581,48.76915906369686
401762462,2025,2,regular,Howard,Temple,1.35,1.06,-0.29,0.054,2.16,complete,149,149,0,4.0,55.0,7.0,0.9597121477127075,27.75,0.04024338722229004,0.6073924899101257
401762794,2025,2,regular,St. Francis (PA),Buffalo,0.74,0.71,-0.03,0.01,0.4,complete,168,168,0,4.0,45.0,6.0,0.9781081676483154,37.25,0.021846473217010498,0.2768672704696655
401762795,2025,2,regular,Long Island University,Eastern Michigan,5.07,6.83,1.76,0.12,4.8,complete,162,162,0,4.0,23.0,28.0,0.9638663530349731,22.0,0.9426550213247538,20.84254226461053
401762816,2025,2,regular,Bryant,Massachusetts,6.4,7.23,0.83,0.318,12.72,complete,185,185,0,4.0,26.0,27.0,0.8804568648338318,15.5,0.7417206764221191,21.105330526828766
401752665,2025,1,regular,Alabama,Florida State,4.89,5.55,0.66,0.352,14.08,complete,172,172,0,4.0,31.0,17.0,0.17183709144592285,13.5,0.9135660529136658,15.943101584911346
401752666,2025,1,regular,Alabama A&M,Arkansas,0.7,1.11,0.41,0.0,0.0,complete,186,186,0,4.0,52.0,7.0,0.9599751234054565,47.0,0.039994239807128906,0.8486698269844055
401752667,2025,1,regular,Auburn,Baylor,6.82,5.63,-1.19,0.946,37.84,complete,183,183,0,4.0,24.0,38.0,0.4973927438259125,1.0,0.668677806854248,14.846235482022166
401752668,2025,1,regular,Long Island University,Florida,0.52,0.62,0.1,0.002,0.0800000000000001,complete,156,156,0,4.0,55.0,0.0,0.9781081676483154,46.75,0.02184474468231201,0.21911311149597168
401752669,2025,1,regular,Marshall,Georgia,0.81,0.84,0.03,0.00800000000000001,0.32,complete,169,169,0,4.0,45.0,7.0,0.9781081676483154,38.5,0.021851181983947754,0.3554823398590088
401752670,2025,1,regular,Toledo,Kentucky,5.72,4.9,-0.82,0.49,19.6,complete,170,170,0,4.0,24.0,16.0,0.7408610582351685,10.0,0.27109962701797485,8.501499354839325
401752671,2025,1,regular,LSU,Clemson,6.22,5.99,-0.23,0.704,28.16,complete,164,164,0,4.0,10.0,17.0,0.673456072807312,5.5,0.8762064576148987,18.41706319898367
401752672,2025,1,regular,Georgia State,Ole Miss,1.39,1.49,0.1,0.02,0.800000000000001,complete,181,181,0,4.0,63.0,7.0,0.9781081676483154,33.5,0.03158015012741089,1.2507632374763489
401752673,2025,1,regular,Mississippi State,Southern Miss,4.55,4.26,-0.29,0.318,12.72,complete,213,212,1,4.0,17.0,34.0,0.17708110809326172,14.5,0.26532783258880954,8.804201265535085
401752674,2025,1,regular,Central Arkansas,Missouri,1.1,1.15,0.05,0.00800000000000001,0.32,complete,171,171,0,4.0,61.0,6.0,0.9781081676483154,39.0,0.021845221519470215,0.4401471018791199
401752675,2025,1,regular,Illinois State,Oklahoma,1.1,1.34,0.24,0.00600000000000001,0.24,complete,144,144,0,4.0,35.0,3.0,0.9503301382064819,39.0,0.049612343311309814,0.9506930112838745
401752676,2025,1,regular,Syracuse,Tennessee,4.92,4.09,-0.83,0.352,14.08,complete,190,190,0,4.0,45.0,26.0,0.8323421478271484,13.5,0.16888535022735596,4.514695584774017
401752677,2025,1,regular,Texas,Ohio State,6.24,4.83,-1.41,0.89,35.6,complete,152,152,0,4.0,14.0,7.0,0.5669649839401245,2.0,0.4941209554672241,11.401299774646759
401752678,2025,1,regular,UTSA,Texas A&M,3.9,,,0.0980000000000001,3.92,score_mismatch,175,175,0,4.0,42.0,25.0,,,,
401752679,2025,1,regular,Charleston Southern,Vanderbilt,0.64,0.66,0.02,0.01,0.4,complete,150,150,0,4.0,45.0,3.0,0.9503301382064819,38.0,0.04961836338043213,0.333318293094635
401752680,2025,1,regular,Virginia Tech,South Carolina,5.45,4.76,-0.69,0.63,25.2,complete,171,171,0,4.0,24.0,11.0,0.6826581358909607,7.5,0.4127312898635864,14.547169923782349
401752793,2025,1,regular,Buffalo,Minnesota,4.04,4.05,0.01,0.202,8.08,complete,161,161,0,4.0,23.0,10.0,0.905793309211731,16.5,0.19716322422027588,8.226400792598724
401752794,2025,1,regular,Ohio,Rutgers,6.41,,,0.286,11.44,score_mismatch,163,163,0,4.0,37.0,31.0,,,,
