away_color,home_color,season,week,notes,away_id,home_id,away_team,home_team,game_rating
#3f7fbd,#3871a6,2019,Bowls,tropical smoothie cafe frisco bowl,328,2309,Utah State,Kent State,7.78
#e0babb,#37a574,2021,8,,152,2390,NC State(18),Miami,7.78
#d1757a,#eddbd5,2016,5,,97,228,Louisville(3),Clemson(5),7.78
#f4f4f4,#d6a286,2017,7,,38,204,Colorado,Oregon State,7.78
#ddb4b6,#6e6e6e,2021,11,,2032,2433,Arkansas State,Louisiana Monroe,7.78
#3f647f,#cababb,2016,2,,25,21,California,San Diego State,7.78
#db93a2,#4c4c4c,2016,3,,120,2116,Maryland,UCF,7.78
#3870aa,#f4f4f4,2017,6,,12,38,Arizona,Colorado,7.78
#d88998,#878787,2023,1,,2641,2751,Texas Tech,Wyoming,7.77
#10d10c10a,#3f7fbd,2019,12,,153,221,North Carolina,Pittsburgh,7.77
#d6a286,#339a72,2019,2,,204,62,Oregon State,Hawai'i,7.77
#519bc5,#e6c6c7,2018,8,,295,98,Old Dominion,Western Kentucky,7.77
#d88998,#e6c7b3,2020,13,,2641,197,Texas Tech,Oklahoma State(21),7.77
#3966ac,#6584b7,2016,8,,252,68,BYU,Boise State(14),7.77
#99a6b8,#b57f81,2015,2,,2247,166,Georgia State,New Mexico State,7.77
#3d75b8,#14c14c14c,2015,11,,2636,2429,UT San Antonio,Charlotte,7.77
#3671a1,#9c9495,2022,10,,59,259,Georgia Tech,Virginia Tech,7.77
#39aa8c,#5880c8,2020,10,,58,235,South Florida,Memphis,7.77
#7a8bd3,#e6dab3,2022,2,,2305,277,Kansas,West Virginia,7.77
#4c4c4c,#4c4c4c,2020,12,,2132,2116,Cincinnati(7),UCF,7.76
#c0425a,#b83d6f,2021,6,,333,245,Alabama(1),Texas A&M,7.76
#e9cdc6,#10d10c10a,2023,8,,258,153,Virginia,North Carolina(10),7.76
#3e70b8,#db93a2,2015,8,,213,120,Penn State,Maryland,7.76
#c86781,#3870aa,2015,8,,265,12,Washington State,Arizona,7.76
#4c4c4c,#c8595f,2017,9,,2026,113,Appalachian State,UMass,7.75
#d4969e,#3d75b8,2022,1,,248,2636,Houston(24),UT San Antonio,7.75
#459d6b,#cc7a91,2015,11,,2483,24,Oregon,Stanford(7),7.75
#b39ba0,#3870aa,2018,13,,9,12,Arizona State,Arizona,7.75
#3671a1,#39aa8c,2018,2,,59,58,Georgia Tech,South Florida,7.75
#b39ba0,#f0e9d3,2020,10,,9,30,Arizona State,USC(20),7.74
#3671a1,#e9cdc6,2017,10,,59,258,Georgia Tech,Virginia,7.74
#f4ebe0,#4c4c4c,2023,9,,2572,2026,Southern Mississippi,Appalachian State,7.74
#e6c6c7,#5796c7,2022,13,,98,2226,Western Kentucky,Florida Atlantic,7.74
#b8b8b8,#3c60b4,2022,13,,154,150,Wake Forest,Duke,7.74
#459d6b,#b39ba0,2017,4,,2483,9,Oregon(24),Arizona State,7.74
#888888,#6e6e6e,2018,1,,2545,2433,Southeastern Louisiana,Louisiana Monroe,7.74
#b8b8b8,#3cb588,2018,1,,154,2655,Wake Forest,Tulane,7.73
#4c4c4c,#5880c8,2018,7,,2116,235,UCF(10),Memphis,7.73
#3f7fbd,#339969,2019,Bowls,quick lane bowl,221,2199,Pittsburgh,Eastern Michigan,7.73
#61a0ca,#4c4c4c,2015,6,,23,2439,San José State,UNLV,7.73
#459d6b,#a6a6a6,2015,Bowls,valero alamo bowl,2483,2628,Oregon(19),TCU(7),7.73
#e0babb,#3f7fbd,2020,5,,152,221,NC State,Pittsburgh(24),7.73
#339a72,#5096c4,2016,8,,62,2005,Hawai'i,Air Force,7.73
#917e9c,#4890c2,2020,9,,151,202,East Carolina,Tulsa,7.73
#3f7fbd,#5096c4,2017,13,,328,2005,Utah State,Air Force,7.73
#e0babb,#917e9c,2016,2,,152,151,NC State,East Carolina,7.72
#b8939a,#9b97aa,2023,4,,135,77,Minnesota,Northwestern,7.72
#5880c8,#57c78a,2023,9,,235,249,Memphis,North Texas,7.72
#c85a68,#949494,2017,12,,254,264,Utah,Washington(16),7.72
#85b8d6,#359f7d,2017,7,,2393,5,Middle Tennessee,UAB,7.72
#c85a68,#3870aa,2015,11,,254,12,Utah(10),Arizona,7.72
#c65681,#8e8e8e,2022,4,,2230,195,Fordham,Ohio,7.72
#7b7b7b,#9b97aa,2017,9,,127,77,Michigan State(16),Northwestern,7.71
#f4f4f4,#38a690,2015,3,,38,36,Colorado,Colorado State,7.71
#85b8d6,#345b9d,2020,6,,2393,2229,Middle Tennessee,Florida International,7.71
#e7d3c6,#9c9495,2021,8,,183,259,Syracuse,Virginia Tech,7.71
#e0cbcc,#3cb588,2016,9,,2567,2655,SMU,Tulane,7.7
#519bc5,#917e9c,2018,5,,295,151,Old Dominion,East Carolina,7.7
#e0cbcc,#4078be,2021,3,,2567,2348,SMU,Louisiana Tech,7.7
#4c4c4c,#3871a6,2019,2,,338,2309,Kennesaw State,Kent State,7.7
#3f7fbd,#10d10c10a,2016,4,,221,153,Pittsburgh,North Carolina,7.69
#f4ebe0,#d07980,2019,3,,2572,2653,Southern Mississippi,Troy,7.69
#a6a6a6,#3974ac,2022,Bowls,cfp semifinal at the vrbo fiesta bowl,2628,130,TCU(2),Michigan(3),7.69
#d4969e,#d1757a,2015,2,,248,97,Houston,Louisville,7.69
#4078be,#afafaf,2015,3,,2348,2306,Louisiana Tech,Kansas State,7.69
#76d198,#5796c7,2019,8,,276,2226,Marshall,Florida Atlantic,7.69
#9e9292,#73a6d0,2016,8,,344,96,Mississippi State,Kentucky,7.69
#5ea3c9,#b83d6f,2016,1,,26,245,UCLA(16),Texas A&M,7.68
#39aa8c,#cc7a91,2020,7,,58,218,South Florida,Temple,7.68
#e4d3c7,#f0e9d3,2017,3,,251,30,Texas,USC(4),7.68
#c86781,#5ea3c9,2015,11,,265,26,Washington State,UCLA(18),7.68
#e7d3c6,#e9cdc6,2015,7,,183,258,Syracuse,Virginia,7.68
#c0437e,#e1bbbf,2016,7,,2117,2459,Central Michigan,Northern Illinois,7.68
#459d6b,#e2a9ae,2016,3,,2483,158,Oregon(22),Nebraska,7.68
#10d10c10a,#e9cdc6,2020,9,,153,258,North Carolina(15),Virginia,7.67
#345b9d,#c0437e,2021,4,,2229,2117,Florida International,Central Michigan,7.67
#4890c2,#6e6e6e,2016,11,,202,2426,Tulsa,Navy,7.67
#3974ac,#d8c2c0,2016,13,,130,194,Michigan(3),Ohio State(2),7.67
#d8c2c0,#3e70b8,2018,5,,194,213,Ohio State(4),Penn State(9),7.67
#e1bbbf,#4abfc2,2021,Bowls,tailgreeter cure bowl,2459,324,Northern Illinois,Coastal Carolina,7.67
#3f647f,#a6a6a6,2021,2,,25,2628,California,TCU,7.67
#f0e9d3,#3870aa,2020,11,,30,12,USC(20),Arizona,7.67
#af5868,#935531,2018,3,,2198,189,Eastern Kentucky,Bowling Green,7.67
#e4d3c7,#d88998,2016,10,,251,2641,Texas,Texas Tech,7.67
#8e8e8e,#878787,2022,Bowls,barstool sports arizona bowl,195,2751,Ohio,Wyoming,7.67
#10d10c10a,#3c60b4,2016,11,,153,150,North Carolina(15),Duke,7.66
#4abfc2,#ddb4b6,2019,12,,324,2032,Coastal Carolina,Arkansas State,7.66
#d88998,#b39ba0,2016,2,,2641,9,Texas Tech,Arizona State,7.66
#4078be,#9e9292,2021,1,,2348,344,Louisiana Tech,Mississippi State,7.66
#14c14c14c,#868686,2020,11,,2649,2711,Toledo,Western Michigan,7.66
#a6a6a6,#d88998,2019,12,,2628,2641,TCU,Texas Tech,7.66
#afafaf,#bf405a,2018,13,,2306,66,Kansas State,Iowa State(25),7.65
#3671a1,#37a574,2021,10,,59,2390,Georgia Tech,Miami,7.65
#b57f81,#d1bec1,2015,12,,166,309,New Mexico State,Louisiana,7.65
#3853a9,#bb929a,2018,7,,145,8,Ole Miss,Arkansas,7.65
#3e72b9,#3871a6,2018,8,,2006,2309,Akron,Kent State,7.65
#cababb,#878787,2016,12,,21,2751,San Diego State(24),Wyoming,7.65
#bf405a,#d88998,2021,11,,66,2641,Iowa State,Texas Tech,7.65
#3cb588,#6e6e6e,2019,9,,2655,2426,Tulane,Navy,7.65
#459d6b,#d6a286,2020,13,,2483,204,Oregon(9),Oregon State,7.64
#c45050,#d88998,2016,8,,201,2641,Oklahoma(16),Texas Tech,7.64
#14c14c14c,#345b9d,2017,5,,2429,2229,Charlotte,Florida International,7.64
#bb929a,#4c4c4c,2022,13,,8,142,Arkansas,Missouri,7.64
#dc9797,#e1bbbf,2021,11,,2050,2459,Ball State,Northern Illinois,7.64
#cf6e75,#6f7cc9,2018,10,,193,2084,Miami (OH),Buffalo,7.64
#76d198,#e0babb,2023,6,,276,152,Marshall,NC State,7.64
#14c14c14c,#315a93,2021,2,,2649,87,Toledo,Notre Dame(8),7.63
#e4d3c7,#c45050,2018,6,,251,201,Texas(19),Oklahoma(7),7.63
#565656,#6f7cc9,2022,2,,107,2084,Holy Cross,Buffalo,7.63
#888888,#4c4c4c,2015,3,,2747,70,Wofford,Idaho,7.63
#99a6b8,#d07980,2020,8,,2247,2653,Georgia State,Troy,7.63
#5096c4,#6e6e6e,2017,6,,2005,2426,Air Force,Navy,7.63
#7a8bd3,#e6c7b3,2023,7,,2305,197,Kansas(23),Oklahoma State,7.63
#4c4c4c,#339a72,2016,7,,2439,62,UNLV,Hawai'i,7.62
#c6c3b4,#db93a2,2022,6,,2509,120,Purdue,Maryland,7.62
#4abfc2,#4c4c4c,2021,8,,324,2026,Coastal Carolina(14),Appalachian State,7.62
#b57f81,#85797a,2017,10,,166,326,New Mexico State,Texas State,7.62
#4e6192,#b57f81,2018,6,,2335,166,Liberty,New Mexico State,7.62
#e1bbbf,#6f7cc9,2021,12,,2459,2084,Northern Illinois,Buffalo,7.62
#ce6d78,#3e72b9,2022,1,,2598,2006,St Francis (PA),Akron,7.62
#3870aa,#f4f4f4,2015,7,,12,38,Arizona,Colorado,7.62
#6f7cc9,#3871a6,2021,6,,2084,2309,Buffalo,Kent State,7.62
#e1bbbf,#339969,2016,12,,2459,2199,Northern Illinois,Eastern Michigan,7.62
#e6ccb3,#3d75b8,2022,13,,2638,2636,UTEP,UT San Antonio,7.62
#ede6cc,#c0425a,2019,11,,99,333,LSU(1),Alabama(2),7.61
#a6a6a6,#bf405a,2019,1,,2460,66,Northern Iowa,Iowa State(21),7.61
#359f7d,#3d75b8,2021,12,,5,2636,UAB,UT San Antonio(15),7.61
#528bc5,#5ea3c9,2022,3,,6,26,South Alabama,UCLA,7.61
#339969,#e1bbbf,2017,9,,2199,2459,Eastern Michigan,Northern Illinois,7.61
#a6a6a6,#7a8bd3,2018,9,,2628,2305,TCU,Kansas,7.61
#bf405a,#e6c7b3,2016,6,,66,197,Iowa State,Oklahoma State,7.61
#afafaf,#4c4c4c,2023,3,,2306,142,Kansas State(15),Missouri,7.61
#935531,#6f7cc9,2021,9,,189,2084,Bowling Green,Buffalo,7.61
#e0cbcc,#d4969e,2021,9,,2567,248,SMU(19),Houston,7.6
#c45050,#a6a6a6,2016,5,,201,2628,Oklahoma,TCU(21),7.6
#459d6b,#d88998,2023,2,,2483,2641,Oregon(13),Texas Tech,7.6
#e0babb,#10d10c10a,2018,13,,152,153,NC State,North Carolina,7.6
#e5d9c9,#3f7fbd,2022,2,,2633,221,Tennessee(24),Pittsburgh(17),7.6
#38a690,#5096c4,2016,11,,36,2005,Colorado State,Air Force,7.6
#3966ac,#e2a9ae,2015,1,,252,158,BYU,Nebraska,7.6
#10d10c10a,#9c9495,2015,12,,153,259,North Carolina(12),Virginia Tech,7.6
#6584b7,#4c4c4c,2021,1,,68,2116,Boise State,UCF,7.6
#9156c7,#e9cdc6,2023,2,,256,258,James Madison,Virginia,7.6
#37a574,#10d10c10a,2021,7,,2390,153,Miami,North Carolina,7.59
#b5706d,#7b7b7b,2022,12,,84,127,Indiana,Michigan State,7.59
#d6a286,#768897,2018,3,,204,2440,Oregon State,Nevada,7.59
#cc7a91,#a6a6a6,2017,Bowls,valero alamo bowl,24,2628,Stanford(20),TCU(9),7.58
#4abfc2,#bb929a,2017,10,,324,8,Coastal Carolina,Arkansas,7.58
#3966ac,#e5d9c9,2019,2,,252,2633,BYU,Tennessee,7.58
#4c4c4c,#9c9495,2018,Bowls,,2132,259,Cincinnati(24),Virginia Tech,7.58
#3871a6,#6f7cc9,2022,13,,2309,2084,Kent State,Buffalo,7.58
#935531,#c6c3b4,2015,4,,189,2509,Bowling Green,Purdue,7.58
#cc7a91,#459d6b,2018,4,,24,2483,Stanford(7),Oregon(20),7.58
#3f7fbd,#3667a3,2023,5,,328,41,Utah State,Connecticut,7.58
#e9cdc6,#3f7fbd,2021,12,,258,221,Virginia,Pittsburgh(20),7.58
#d88998,#a6a6a6,2016,9,,2641,2628,Texas Tech,TCU,7.58
#c85a68,#f0e9d3,2017,7,,254,30,Utah,USC(13),7.58
#5796c7,#8e8e8e,2022,1,,2226,195,Florida Atlantic,Ohio,7.57
#9b97aa,#e2a9ae,2017,10,,77,158,Northwestern,Nebraska,7.57
#73a6d0,#7a8bd3,2015,1,,2571,2305,South Dakota State,Kansas,7.57
#61a0ca,#768897,2019,7,,23,2440,San José State,Nevada,7.57
#9e9292,#c04054,2023,4,,344,2579,Mississippi State,South Carolina,7.57
#8e8e8e,#c8595f,2017,5,,195,113,Ohio,UMass,7.57
#e6c6c7,#4078be,2016,6,,98,2348,Western Kentucky,Louisiana Tech,7.57
#4e6192,#9c9495,2020,10,,2335,259,Liberty(25),Virginia Tech,7.57
#4c4c4c,#73a6d0,2017,6,,142,96,Missouri,Kentucky,7.56
#3871a6,#8e8e8e,2019,8,,2309,195,Kent State,Ohio,7.56
#3870aa,#f4f4f4,2019,6,,12,38,Arizona,Colorado,7.56
#d1757a,#3671a1,2023,1,aflac kickoff,97,59,Louisville,Georgia Tech,7.56
#519bc5,#339969,2015,1,,295,2199,Old Dominion,Eastern Michigan,7.56
#878787,#339969,2016,4,,2751,2199,Wyoming,Eastern Michigan,7.56
#e6c7b3,#d88998,2015,9,,197,2641,Oklahoma State(12),Texas Tech,7.56
#e6c6c7,#519bc5,2017,8,,98,295,Western Kentucky,Old Dominion,7.56
#3cb588,#4890c2,2020,12,,2655,202,Tulane,Tulsa(25),7.56
#3667a3,#4c4c4c,2017,13,,41,2132,Connecticut,Cincinnati,7.56
#ede6cc,#4c4c4c,2023,6,,99,142,LSU(23),Missouri(21),7.56
#345b9d,#e5c2b2,2023,8,,2229,2534,Florida International,Sam Houston State,7.56
#6e6e6e,#d1bec1,2019,14,,2433,309,Louisiana Monroe,Louisiana,7.56
#db93a2,#b5706d,2018,11,,120,84,Maryland,Indiana,7.55
#5880c8,#cc7a91,2021,5,,235,218,Memphis,Temple,7.55
#315a93,#9c9495,2021,6,,87,259,Notre Dame(14),Virginia Tech,7.55
#38a98a,#a6a6a6,2021,10,,239,2628,Baylor(14),TCU,7.55
#d88998,#7a8bd3,2019,9,,2641,2305,Texas Tech,Kansas,7.55
#3667a3,#4c4c4c,2021,5,,41,238,Connecticut,Vanderbilt,7.55
#dc9797,#5796c7,2016,4,,2050,2226,Ball State,Florida Atlantic,7.55
#76d198,#3871a6,2015,4,,276,2309,Marshall,Kent State,7.55
#9d95a9,#99a6b8,2019,2,,231,2247,Furman,Georgia State,7.55
#6f82cf,#b83d6f,2020,6,,57,245,Florida(4),Texas A&M(21),7.55
#c86781,#f0e9d3,2018,4,,265,30,Washington State,USC,7.55
#4078be,#e6c6c7,2015,2,,2348,98,Louisiana Tech,Western Kentucky,7.55
#c65681,#d9c78e,2015,1,,2230,349,Fordham,Army,7.55
#e4d3c7,#d88998,2018,11,,251,2641,Texas(15),Texas Tech,7.54
#3e70b8,#d8c2c0,2017,9,,213,194,Penn State(2),Ohio State(6),7.54
#e6c7b3,#e6dab3,2015,6,,197,277,Oklahoma State(21),West Virginia,7.54
#afafaf,#38a98a,2020,13,,2306,239,Kansas State,Baylor,7.54
#cc7a91,#c8595f,2015,3,,218,113,Temple,UMass,7.54
#9c9495,#e9cdc6,2019,14,,259,258,Virginia Tech(23),Virginia,7.54
#3f7fbd,#cfa0a8,2019,11,,328,278,Utah State,Fresno State,7.54
#3870aa,#5ea3c9,2018,8,,12,26,Arizona,UCLA,7.54
#3966ac,#e6dab3,2016,4,,252,277,BYU,West Virginia,7.54
#d6a286,#cfa0a8,2022,2,,204,278,Oregon State,Fresno State,7.54
#d9c78e,#57c78a,2016,Bowls,zaxby's heart of dallas bowl,349,249,Army,North Texas,7.54
#3e72b9,#b5706d,2023,4,,2006,84,Akron,Indiana,7.54
#ce6c81,#4c4c4c,2021,1,,331,2439,Eastern Washington,UNLV,7.53
#b5706d,#c85a68,2016,Bowls,foster farms bowl,84,254,Indiana,Utah(23),7.53
#6f82cf,#e5d9c9,2022,4,,57,2633,Florida(20),Tennessee(11),7.53
#cc7a91,#4c4c4c,2018,10,,218,2116,Temple,UCF(9),7.53
#c86781,#d6a286,2016,9,,265,204,Washington State,Oregon State,7.53
#c0425a,#d98c8c,2017,Bowls,cfp national championship presented by at&t,333,61,Alabama(1),Georgia(2),7.53
#4078be,#345b9d,2022,9,,2348,2229,Louisiana Tech,Florida International,7.52
#d1757a,#9e9292,2017,Bowls,,97,344,Louisville,Mississippi State(19),7.52
#bb929a,#ede6cc,2023,4,,8,99,Arkansas,LSU(12),7.52
#4890c2,#39aa8c,2021,7,,202,58,Tulsa,South Florida,7.52
#459d6b,#c85a68,2016,12,,2483,254,Oregon,Utah(11),7.52
#d88998,#afafaf,2016,6,,2641,2306,Texas Tech,Kansas State,7.51
#6f82cf,#a0a0a0,2022,13,,57,52,Florida,Florida State(16),7.51
#a6a6a6,#38a98a,2022,12,,2628,239,TCU(4),Baylor,7.51
#39aa8c,#c04054,2016,Bowls,,58,2579,South Florida(19),South Carolina,7.51
#14c14c14c,#38a690,2019,4,,2649,36,Toledo,Colorado State,7.51
#345b9d,#4e6192,2020,4,,2229,2335,Florida International,Liberty,7.51
#c86781,#cc7a91,2018,9,,265,24,Washington State(14),Stanford(24),7.51
#6584b7,#a0a0a0,2019,1,,68,52,Boise State,Florida State,7.51
#9e9292,#ede6cc,2020,4,,344,99,Mississippi State,LSU(6),7.51
#3853a9,#bb929a,2016,7,,145,8,Ole Miss(12),Arkansas(22),7.51
#ebd8ce,#b5706d,2022,1,,356,84,Illinois,Indiana,7.5
#4c4c4c,#d1757a,2021,3,,2116,97,UCF,Louisville,7.5
#e6c6c7,#39aa8c,2015,Bowls,miami beach bowl,98,58,Western Kentucky(24),South Florida,7.5
#c04054,#d98c8c,2019,7,,2579,61,South Carolina,Georgia(3),7.5
#b8939a,#38a690,2015,2,,135,36,Minnesota,Colorado State,7.49
#bf405a,#a6a6a6,2020,4,,66,2628,Iowa State,TCU,7.49
#5796c7,#519bc5,2015,13,,2226,295,Florida Atlantic,Old Dominion,7.49
#5796c7,#6f7cc9,2017,4,,2226,2084,Florida Atlantic,Buffalo,7.49
#c8596e,#a0a0a0,2018,12,,103,52,Boston College(22),Florida State,7.49
#768897,#cfa0a8,2021,8,,2440,278,Nevada,Fresno State,7.49
#9c9495,#10d10c10a,2018,7,,259,153,Virginia Tech,North Carolina,7.49
#345b9d,#14c14c14c,2016,7,,2229,2429,Florida International,Charlotte,7.49
#518ac5,#5796c7,2015,6,,242,2226,Rice,Florida Atlantic,7.49
#d4969e,#3cb588,2019,4,,248,2655,Houston,Tulane,7.49
#d4969e,#39aa8c,2017,9,,248,58,Houston,South Florida(17),7.49
#d4969e,#d88998,2018,3,,248,2641,Houston,Texas Tech,7.49
#3c73b2,#61a0ca,2018,1,,302,23,UC Davis,San José State,7.49
#ddb4b6,#afafaf,2020,2,,2032,2306,Arkansas State,Kansas State,7.49
#b8b8b8,#c8596e,2019,5,,154,103,Wake Forest,Boston College,7.48
#4890c2,#9c9495,2015,Bowls,camping world independence bowl,202,259,Tulsa,Virginia Tech,7.48
#5880c8,#cc7a91,2019,7,,235,218,Memphis(23),Temple,7.48
#3853a9,#ede6cc,2020,16,,145,99,Ole Miss,LSU,7.48
#e6c7b3,#339a72,2016,2,,2630,62,UT Martin,Hawai'i,7.48
#d88998,#e6c7b3,2022,6,,2641,197,Texas Tech,Oklahoma State(7),7.48
#e0babb,#10d10c10a,2022,13,,152,153,NC State,North Carolina(18),7.48
#8e8e8e,#c0437e,2020,10,,195,2117,Ohio,Central Michigan,7.48
#f4ebe0,#4078be,2017,8,,2572,2348,Southern Mississippi,Louisiana Tech,7.47
#b39ba0,#d88998,2017,3,,9,2641,Arizona State,Texas Tech,7.47
#8e8e8e,#3871a6,2018,6,,195,2309,Ohio,Kent State,7.47
#e6dab3,#3f7fbd,2022,1,,277,221,West Virginia,Pittsburgh(17),7.47
#9c9495,#3f7fbd,2016,9,,259,221,Virginia Tech(25),Pittsburgh,7.47
#57c78a,#6584b7,2022,Bowls,frisco bowl presented by servpro,249,68,North Texas,Boise State,7.47
#4abfc2,#528bc5,2021,13,,324,6,Coastal Carolina,South Alabama,7.47
#3974ac,#e2a9ae,2021,6,,130,158,Michigan(9),Nebraska,7.47
#bf405a,#e6c7b3,2018,6,,66,197,Iowa State,Oklahoma State(25),7.47
#57c78a,#3d75b8,2022,8,,249,2636,North Texas,UT San Antonio,7.46
#e4d3c7,#db93a2,2018,1,,251,120,Texas(23),Maryland,7.46
#ede6cc,#bb929a,2020,12,,99,8,LSU,Arkansas,7.46
#4c4c4c,#339a72,2020,10,,167,62,New Mexico,Hawai'i,7.46
#c85a68,#6f82cf,2022,1,,254,57,Utah(7),Florida,7.46
#d8c2c0,#ce6b6c,2016,7,,194,275,Ohio State(2),Wisconsin(8),7.46
#3f647f,#d6a286,2020,12,,25,204,California,Oregon State,7.46
#339969,#dc9797,2020,11,,2199,2050,Eastern Michigan,Ball State,7.46
#6584b7,#878787,2016,9,,68,2751,Boise State(13),Wyoming,7.46
#8e8e8e,#6f7cc9,2019,6,,195,2084,Ohio,Buffalo,7.46
#5ea3c9,#f4f4f4,2020,10,,26,38,UCLA,Colorado,7.46
#4c4c4c,#85797a,2021,3,,2916,326,Incarnate Word,Texas State,7.46
#cf6e75,#d9c78e,2018,8,,193,349,Miami (OH),Army,7.45
#c0437e,#14c14c14c,2020,15,,2117,2649,Central Michigan,Toledo,7.45
#e2a9ae,#37a574,2015,3,,158,2390,Nebraska,Miami,7.45
#c0437e,#e7d3c6,2015,3,,2117,183,Central Michigan,Syracuse,7.45
#ebd8ce,#3e70b8,2021,8,,356,213,Illinois,Penn State(7),7.45
#6584b7,#5880c8,2023,5,,68,235,Boise State,Memphis,7.45
#e6c7b3,#bf405a,2015,11,,197,66,Oklahoma State(5),Iowa State,7.45
#c86781,#d5a6af,2015,2,,265,164,Washington State,Rutgers,7.45
#cfa0a8,#339a72,2021,5,,278,62,Fresno State(18),Hawai'i,7.45
#3f647f,#10d10c10a,2017,1,,25,153,California,North Carolina,7.45
#3671a1,#e9cdc6,2021,8,,59,258,Georgia Tech,Virginia,7.44
#689ecd,#e6ccb3,2019,1,,2277,2638,Houston Christian,UTEP,7.44
#b57f81,#528bc5,2016,14,,166,6,New Mexico State,South Alabama,7.44
#10d10c10a,#e0babb,2021,13,,153,152,North Carolina,NC State(24),7.44
#b57f81,#4c4c4c,2017,6,,166,2026,New Mexico State,Appalachian State,7.44
#e0cbcc,#db93a2,2022,3,,2567,120,SMU,Maryland,7.44
#e0cbcc,#6e6e6e,2017,11,,2567,2426,SMU,Navy,7.44
#c45050,#e4d3c7,2023,6,,201,251,Oklahoma(12),Texas(3),7.44
#14c14c14c,#ebd8ce,2023,1,,2649,356,Toledo,Illinois,7.44
#f0e9d3,#c86781,2017,5,,30,265,USC(5),Washington State(16),7.44
#3f7fbd,#768897,2016,12,,328,2440,Utah State,Nevada,7.44
#459d6b,#d6a286,2022,13,,2483,204,Oregon(10),Oregon State(22),7.44
#d07980,#e6c6c7,2022,5,,2653,98,Troy,Western Kentucky,7.44
#3853a9,#b83d6f,2022,9,,145,245,Ole Miss(15),Texas A&M,7.43
#e1bbbf,#4890c2,2022,2,,2459,202,Northern Illinois,Tulsa,7.43
#ddb4b6,#768897,2018,Bowls,,2032,2440,Arkansas State,Nevada,7.43
#3e72b9,#3871a6,2016,5,,2006,2309,Akron,Kent State,7.43
#4c4c4c,#d4969e,2015,10,,2132,248,Cincinnati,Houston(18),7.43
#cfa0a8,#3f7fbd,2023,7,,278,328,Fresno State,Utah State,7.43
#e6c6c7,#3d75b8,2021,14,,98,2636,Western Kentucky,UT San Antonio,7.42
#e0cbcc,#5880c8,2019,10,,2567,235,SMU(15),Memphis(24),7.42
#949494,#459d6b,2018,7,,264,2483,Washington(7),Oregon(17),7.42
#6f82cf,#73a6d0,2017,4,,57,96,Florida(20),Kentucky,7.42
#7b7b7b,#b5706d,2016,5,,127,84,Michigan State(17),Indiana,7.42
#99a6b8,#76d198,2022,13,,2247,276,Georgia State,Marshall,7.42
#6e6e6e,#f4ebe0,2018,2,,2433,2572,Louisiana Monroe,Southern Mississippi,7.42
#c6c3b4,#e7d3c6,2022,3,,2509,183,Purdue,Syracuse,7.42
#ddb4b6,#528bc5,2019,14,,2032,6,Arkansas State,South Alabama,7.42
#c45050,#afafaf,2017,8,,201,2306,Oklahoma(9),Kansas State,7.42
#e9cdc6,#37a574,2023,9,,258,2390,Virginia,Miami,7.42
#7b7b7b,#ebd8ce,2016,10,,127,356,Michigan State,Illinois,7.41
#519bc5,#76d198,2023,5,,295,276,Old Dominion,Marshall,7.41
#b5706d,#db93a2,2021,9,,84,120,Indiana,Maryland,7.41
#cc7a91,#5ea3c9,2018,13,,24,26,Stanford,UCLA,7.41
#5796c7,#345b9d,2016,5,,2226,2229,Florida Atlantic,Florida International,7.41
#935531,#14c14c14c,2022,12,,189,2649,Bowling Green,Toledo,7.41
#528bc5,#4c4c4c,2016,13,,6,70,South Alabama,Idaho,7.41
#436fa6,#3853a9,2020,8,,2,145,Auburn,Ole Miss,7.41
#d1757a,#c8596e,2022,5,,97,103,Louisville,Boston College,7.4
#b57f81,#3f7fbd,2017,Bowls,,166,328,New Mexico State,Utah State,7.4
#3c60b4,#3671a1,2016,9,,150,59,Duke,Georgia Tech,7.4
#99a6b8,#4abfc2,2021,11,,2247,324,Georgia State,Coastal Carolina(22),7.4
#a6a6a6,#e4d3c7,2020,5,,2628,251,TCU,Texas(9),7.4
#459d6b,#949494,2023,7,,2483,264,Oregon(8),Washington(7),7.4
#3f7fbd,#10d10c10a,2018,4,,221,153,Pittsburgh,North Carolina,7.4
#c04054,#6f82cf,2018,11,,2579,57,South Carolina,Florida(19),7.39
#f4ebe0,#3d75b8,2017,6,,2572,2636,Southern Mississippi,UT San Antonio,7.39
#5880c8,#d4969e,2015,11,,235,248,Memphis(25),Houston(16),7.39
#4e6192,#3667a3,2022,11,,2335,41,Liberty(19),Connecticut,7.39
#e2a9ae,#c6c3b4,2019,10,,158,2509,Nebraska,Purdue,7.39
#d4969e,#5880c8,2022,6,,248,235,Houston,Memphis,7.39
#949494,#b39ba0,2022,6,,264,9,Washington(21),Arizona State,7.39
#38a690,#3d75b8,2015,4,,36,2636,Colorado State,UT San Antonio,7.38
#e0babb,#e7d3c6,2018,9,,152,183,NC State(22),Syracuse,7.38
#c8596e,#b8b8b8,2018,3,,103,154,Boston College,Wake Forest,7.38
#917e9c,#3966ac,2015,6,,151,252,East Carolina,BYU,7.38
#a0a0a0,#b8b8b8,2019,8,,52,154,Florida State,Wake Forest,7.38
#339969,#c6c3b4,2018,2,,2199,2509,Eastern Michigan,Purdue,7.38
#d4969e,#e0cbcc,2022,10,,248,2567,Houston,SMU,7.38
